889652429397,1
0889652429397,1
889652429397,1
889652429397,1
889652420073,1
0889652420073,1
0889652420073,1
889652429380,1
889652429380,1
889652429380,1
889652353906,1
0889652353906,1
0889652353906,1
0889652378527,1
0889652378527,1
889652429359,1
0889652429359,1
889652421124,1
0889652421124,1
889652404547,1
0889652404547,1
0889652404547,1
889652396248,1
889652396248,1
0889652396248,1
889652404400,1
0889652404400,1
889652354507,1
0889652354507,1
889652354507,1
889652396170,1
889652396170,1
0889652396170,1
889652377179,1
0889652377179,1
0889652377179,1
889652420943,1
0889652420943,1
889652420066,1
0889652420066,1
889652336534,1
889652336534,1
0889652396170,1
0889652396170,1
0889652396170,1
889652328324,1
889652388830,1
